RSSI,Energy,ActivityScore,Label
-55.0,6.48,18.3614,3
-55.0,6.47,15.6022,3
-55.0,6.51,15.6022,3
-55.0,6.54,16.8502,3
-55.0,6.51,13.6525,3
-55.0,6.48,13.6525,3
-55.0,6.36,13.6525,3
-55.0,6.44,13.6525,3
-55.0,6.39,13.6911,3
-55.0,6.49,13.7281,3
-55.0,6.41,13.7633,3
-55.0,6.46,13.7967,3
-55.0,6.56,13.7967,3
-55.0,6.5,13.7967,3
-55.0,6.47,13.7967,3
-55.0,6.63,13.7967,3
-55.0,6.66,7.846,3
-55.0,6.44,7.846,3
-55.0,6.71,7.846,3
-55.0,6.54,7.846,3
-55.0,6.78,7.846,3
-55.0,6.57,7.846,3
-55.0,6.62,7.8388,3
-55.0,6.46,0.9,3
-55.0,6.51,0.9,3
-55.0,6.61,0.9337,3
-55.0,6.71,0.9605,3
-55.0,6.64,0.9808,3
-55.0,6.65,0.995,3
-55.0,6.64,1.0034,3
-55.0,6.57,1.0034,3
-55.0,6.6,1.0034,3
